address,squadron,prefund,ste,STE Real,tickets
terra1827w6tnx05yh40z8h290gt0tqfa9aj4p5dd8he,degens,2500,3174.306356,3174.306356,12
terra1jjkfgew9v77xnye5wrfw9ag09m4g02tqvtp080,degens,2500,3167.40277,3167.40277,12
terra10pjxljlfggm98qfu85694gatjvu3dhsj60d9kd,degens,2850,3165.990438,3165.990438,12
terra15m8xvcz77v7whhuxkyc6ucx0h025sd9un9v0nz,degens,2500,3164.21658,3164.21658,12
terra1j98alpzxs8nmsgfacpqjt4yfh74wh9hm0gsx68,degens,3000,3162.994039,3162.994039,12
terra1hq2sq595d5p0lwu368t8g62zvqx2lcwgu0ead3,degens,2000,3162.844625,3162.844625,12
terra1vxs3qmyfz3r6egpj7w7e6w9quxvjenvr4vt90x,degens,10000,3160.353289,3160.353289,12
terra1e7a7ggkasumeu0ejjdha7s385lp2www06lz5ln,degens,2200,3158.801645,3158.801645,12
terra1ms0hk5y2jluqhzl2v5mz7vgntzpfvxen8awwtm,degens,2002.927597,3154.945358,3154.945358,12
terra17rzmxdv2zf45jk8h7t7kfaq2v8fvjljdeavkx7,degens,3900,3154.618576,3154.618576,12
terra135hcr5uajv00w88wfk282tm9xk4ga6ushcaeqq,degens,2100,3151.61632,3151.61632,12
terra1sp5edp9kgc24m02ez2mwgkqx0gdksnusmn4zpa,degens,2000,3146.57675,3146.57675,12
terra1nuy4062j4c7750hptxy684ujzxphcsk8mfn9r6,degens,2000,3145.840717,3145.840717,12
terra193r7m6hp94ej6t7v4japslc2f58a0fxt34xh3v,degens,4000,3141.527845,3141.527845,12
terra1nkc7k6dkfxzupflld00ayfvys0zlxja2qnllcl,degens,7000,3140.778404,3140.778404,12
terra1c4jsc0traz7k3u9fmlnw0k43fl755r3h2rg6fe,degens,2000,3139.725177,3139.725177,12
terra1l5jtrm52rys6ma8r6f7tdyzqt0afmmjn3alx9y,degens,10000,3138.370433,3138.370433,12
terra12ma5wy7hm4lgc9ul7syhyvq42tthua7selr9wz,degens,3200,3134.292167,3134.292167,12
terra1gy49qugz2hxcm5su2ckr0egkctp2hrfgtakykz,degens,2000,3133.812929,3133.812929,12
terra1s59xawsehenj9mvgc3rwgm0atkfmk46hs42sps,degens,3000,3130.361727,3130.361727,12
terra1y97j3ka8e0wsk7auxs7vjfxwtw3nuxmxzqqq6q,degens,2000,3129.54963,3129.54963,12
terra1g3n37lz2naczz0qkn004mejpux6mlgnr7hth8s,degens,2000,3115.35972,3115.35972,12
terra156jx468yel8s23530ld6vx69ctjajf9tt7mae9,degens,3700,3112.374451,3112.374451,12
terra1g0rv6wg0tqkuhq7z8wy9z4lds9w4qhmf20e4f4,degens,6000,3109.939176,3109.939176,12
terra1cvdcc4mwwx3p6s32n8tl7xgnu9u0yvlsjj3pta,degens,2000,3107.171102,3107.171102,12
terra1jdk06sd6z0s233j2vs7r99p9h856asw98j53rq,degens,2500,3101.11236,3101.11236,12
terra1cegtnaqr5stdkrh5m2fcgzhhv2gud9cvk8s6f3,degens,2090,3100.565684,3100.565684,12
terra1q2vg2y9lllxh0z638mh6dsyg3qukavl4nla47r,degens,5000,3098.047298,3098.047298,12
terra1cg6x8xpmckqr4tex4r03f06ds5ax49l4m58nqk,degens,4000,3093.281236,3093.281236,12
terra1q4ds0quxtqa6ewq84qctt0nveprz02dh4wzyxc,degens,2000,3092.581958,3092.581958,12
terra12rx5j86xe8cclmy3a5xnq9tj9cqj4snv4stqnd,degens,2050,3091.802411,3091.802411,12
terra16cjangjanlj37hn0qy27ltz9gxekecll0t9el9,degens,2541.165255,3091.030181,3091.030181,12
terra1rmt59lnh55dysl3vrqw3j8z3l2nm2lj7kc975r,degens,3001,3085.550099,3085.550099,12
terra1a40kk3366l9p82uxeu4eyat6sweg539xwc0tu0,degens,2001,3085.210159,3085.210159,12
terra1jextux2j45m2tnazml8gwl434gwancx32pss4q,degens,3100,3084.673524,3084.673524,12
terra1yufvxf2z04357g4fsm5r650rslskm3runp02y0,degens,10000,3083.37959,3083.37959,12
terra1v43japkw7x6hu4neszm9rahq8kzq72dnft3pae,degens,10000,3080.133288,3080.133288,12
terra1zk3a84j3hj4n3xgljzjs64c8cah5zawgrpsh6z,degens,2500,3080,3080,12
terra15jgnxpr5rrf6tx0ffsz07m30pzv6nnf0ghfjl3,degens,3000,3078.286506,3078.286506,12
terra16w8xpkuxu4evherpvc8yxjvfllhsvvj3vgp093,degens,3000,3078.278359,3078.278359,12
terra1ry2nxv8njru3jh5shkn637rhgn04dkpnejhkml,degens,2010,3078.039918,3078.039918,12
terra1p9y0keju6n5nclplnd40spplyrk4mw35j4p8ha,degens,4200,3072.928062,3072.928062,12
terra19cwxh2pcc7wpqlj5sxh73meynf6yeqwa9p4vqe,degens,2500,3072.606994,3072.606994,12
terra1cvytkpzlkeuw6prs7zh3chx230vcd0k64e4wdk,degens,5000,3071.837396,3071.837396,12
terra1fl8nl3dwafga336jl95s2tcafukpm48fy62jhu,degens,4000,3070.871773,3070.871773,12
terra1s6eg0qxwlca7at2t6xx0rj7vrpqwlylddd0nq8,degens,4005,3070.277891,3070.277891,12
terra130xtcvfz633f3dtmkth3d4fsnrwaw4a8xz6vn5,degens,2000,3067.220253,3067.220253,12
terra10jpej36snhc8gjykqmz48z3cgnpd2ly4xrmgru,degens,2001,3066.611769,3066.611769,12
terra1prga3yuqnk4plcuddvcydysqwl57he3du5v92r,degens,3000,3065.075843,3065.075843,12
terra13saedr3su3f22qyyvacx2ut2upg86xdd2hqxzu,degens,2374.180379,3062.882869,3062.882869,12
terra1y26l06p0url6h80582gckhjqkyykqgftmnfrr2,degens,2000,3062.691454,3062.691454,12
terra1zfam3f470pw7h5tv6c9kxkp40njgcehg43kct4,degens,2000,3062.665051,3062.665051,12
terra1pmkstt8srklxgkftf9s05u647g9n0s8nu0298w,degens,2000,3059.855386,3059.855386,12
terra1zffalkht6r8u5prw28klxw5w3wee7q4lawnf58,degens,2250,3059.325455,3059.325455,12
terra1gn3kh6cjsj5cf0zu02k04zfl4t5vssf5spzrqg,degens,2000,3058.895308,3058.895308,12
terra1unlp42rd836ytwvaceqrc0dt8cz3yvy7rge3r6,degens,2003,3058.469204,3058.469204,12
terra1elzwuxhw0qxea257gnkhend27qvsmsf450mp6f,degens,2000,3057.495481,3057.495481,12
terra1a2afzfnv9tcc00wtq7jv38nwaxgx0uzxng26ft,degens,2000,3056.701529,3056.701529,12
terra1l8jvmr9zul4ezd242z8mn2q5ps39nsxtc78nnx,degens,3000,3056.13804,3056.13804,12
terra10akduedru93mhp05nxhlha9nv0nhp83e36rxdm,degens,2005,3053.565066,3053.565066,12
terra1zvdnzqj6x0xkusdks09j2zl3yzhjc65xyuk3s8,degens,2000,3053.355155,3053.355155,12
terra1gay2szmgzgjt03dh2jvvnu503zg554a3ky5agg,degens,3125,3052.210204,3052.210204,12
terra15c2aze5lrgp99s2pny44wfn623ceyffrxllhhp,degens,2000,3050.864833,3050.864833,12
terra1jhp43gp068w89s52vqr5s4gl4a2jcldq9fh0zh,degens,6600,3050,3050,12
terra1aw7lac23ux9m5utlqghnalf40wnpjfejf0rt5y,degens,2000,3048.100626,3048.100626,12
terra1evg3cvge0hl06hhf49c8hlggahdtdvh34vetls,degens,10000,3047.355651,3047.355651,12
terra1txesdfqf7c9532ctead3l48qxthndag94u952h,degens,2030,3046.847143,3046.847143,12
terra1rwc5mezhjde76ts43c360z7mc5tarv03kkhm8f,degens,10000,3045.30873,3045.30873,12
terra1jz6xa88n6rhnkxxel5wksz2qd2g29zvntv3q73,degens,4000,3044.757365,3044.757365,12
terra1r8va4zkka0a20kf98pd4x3t60ajg2m9t0ppxrg,degens,2020,3043.102511,3043.102511,12
terra1dqx7q25ftxudqz6z4e6yd36qhxhtkhk7aesf6s,degens,4960,3039.079373,3039.079373,12
terra1er2pvc557xmnduuc2es5ue2fl6223fktqjqgnv,degens,2000,3038.435106,3038.435106,12
terra1nylg2gq8s4rc47jlm7lekwkjpvuzezpwy0g2km,degens,2000,3038.344021,3038.344021,12
terra1hrnmjphe2ec7n0gvjcs5dqgzfqvvd2z9pdxs4k,degens,10000,3037.063134,3037.063134,12
terra1vynn2mhzysjfmlg6gq658r5af5atzfjj8rz0cs,degens,10000,3035.799451,3035.799451,12
terra1n6rcjqpllg30n09ajxf4e6cz5tam9zevnd0g9d,degens,3600,3035.388549,3035.388549,12
terra1rqg2ha3ljmjwn0y04sqzgl37gc3lnav5n7x9ct,degens,2000,3034.688401,3034.688401,12
terra1mfzvtypmahgp2t2efgf50sd2a4jfp97w4gpy9a,degens,3600,3033.033643,3033.033643,12
terra1pd2hx2e49sl99k5epmm5rsgm34cctqfenz0d93,degens,3000,3032.276416,3032.276416,12
terra1qvf7gamkhskz4nftv3u5d22ww0gqn0wpjk9jgw,degens,10000,3032.031978,3032.031978,12
terra1jf3l8ecwexhvdmf7z3vp7674c6n44zutsv8pta,degens,2000,3031.526557,3031.526557,12
terra1ntel9a3zvyfcxrgrhec7sg3gza6qtwglphd0u3,degens,10000,3031.455038,3031.455038,12
terra1myvf2527gjssca0tehtuyaj860ulr93jkjmy38,degens,2000,3030.620259,3030.620259,12
terra1nz8cda8k7hp0txmm9uf3vgkejlr3qegrp3ta65,degens,2100,3029.864141,3029.864141,12
terra1eyqf0t3pw3mu3vfz0nkmuscewe6gl32mml6782,degens,2000,3029.803736,3029.803736,12
terra1lm08ujfe0vs7ylg8w0llwuzzrstv72xtypastq,degens,6350,3028.629513,3028.629513,12
terra1w2f4khrxqmuru4l9k2qfe0u2utg5gu5v63cmdh,degens,2500.016772,3027.612762,3027.612762,12
terra1gxwlg0rk530f5g0q4j4rqqlx6fwck2trglclgd,degens,4000,3026.909896,3026.909896,12
terra1qs8j03744gmddnl5sm6xk7304pgygl43mwpest,degens,2000,3026.351126,3026.351126,12
terra1td67ep7cpmp00m30l87ue3cz2ln70x33v4fa5v,degens,4500,3026.077699,3026.077699,12
terra192xfm5hy996ttccsal35jvy6tga34t3zwwkvtw,degens,2000,3024.65501,3024.65501,12
terra18demvrs4tpeg43dwaxn7gfq4cwlm2gm37r6pc7,degens,4050,3023.119042,3023.119042,12
terra13g6cun82nrrfqwln4aewz37prc7hykakuk07gp,degens,4000,3023.107752,3023.107752,12
terra1jar2v0n6snv0zprpszwrzvqkwvvzyjdwjd60k9,degens,2000,3022.179108,3022.179108,12
terra1qur3jaqwhtz7lygdd48uz5j85wwpam0m2y2hyp,degens,2000,3021.543724,3021.543724,12
terra1yeuvhuez9h4udd4yexczkkqnlkmazrdsnlzxwj,degens,2750,3019.392503,3019.392503,12
terra13p9raa4ar8vtq4tgneg4f6u8mycgzh4c904zt7,degens,2002,3019.370312,3019.370312,12
terra1wegn69d428xefg56tj4s083agu630msz0k7c8p,degens,2450,3018.051126,3018.051126,12
terra1nnnstvepxlxh2el3mhlkancz7a4fjmwduv0lyf,degens,8000,3017.515823,3017.515823,12
terra14aswq3cheyet3lahpnfze9vrqdyzkxspa7epd7,degens,3500,3017.173992,3017.173992,12
terra1q2fsm2dep4wwwc5a2z84ur72qaprus7y8k8k69,degens,2002,3017.05486,3017.05486,12
terra1f069wvjscfla26jj34l90rultje0644e7k3sth,degens,3200,3016.629844,3016.629844,12
terra17awmr9v5zyhnz6vu9f27geu43ek0uc7gsayswt,degens,6730,3016.600194,3016.600194,12
terra17epryksxupthyvhhgt8lgwlkgywwp9zx2qzduc,degens,10000,3015.784718,3015.784718,12
terra1slz8xwhmdylrdesgp0w6ldp0tpk7k0t0ey587x,degens,2000,3015.290075,3015.290075,12
terra17crhxhvuvwg9emfh03f0aent2ze5qnzgxscp36,degens,3000,3014.580682,3014.580682,12
terra1smcf7ccspttlrxalcdzwrwlnvh72x4mge8nnj0,degens,3250,3013.952895,3013.952895,12
terra1wnw9qwa6uewumdzcz4qkhj3zqcm7xrepddmtf9,degens,2005,3013.72854,3013.72854,12
terra1437t9kjgpmhupjh2sm8rwwxaynzew0a0u0ld8h,degens,2000,3013.662793,3013.662793,12
terra15k2dvc78fm9xt0rgvm0a8ytg8cylwzr70m8fnu,degens,2500,3013.571888,3013.571888,12
terra17tncrvwgh49zju8uxcnuwz3up43x0lyh43h8r0,degens,2500,3013.301214,3013.301214,12
terra1g27h6f77gp46p0fks83capug73akkmck5gj78r,degens,3280,3013.138108,3013.138108,12
terra13uw5h9shv94yuz5xmj05pctc5w0775qn7xz0m7,degens,2000,3012.632201,3012.632201,12
terra127zyclke4d6x2uzj0j8pnrjxq65ry0qctv5hge,degens,10000,3012.510997,3012.510997,12
terra14dpaujqr9me05wls60p9hyd4d6xhywkzdty8rr,degens,2500,3012.437194,3012.437194,12
terra15jca7l5stj9npkvn2asexd7nydahsntc4ppls5,degens,2970,3012.407199,3012.407199,12
terra136q2w92k037xgpt33aefser6dfj3w2n829aqa7,degens,5000,3011.95731,3011.95731,12
terra1zq7y89qcaklkkpccsd5y8sdxmsgrnhe6nnmvfj,degens,3000,3011.825427,3011.825427,12
terra1gv5g9xzk9u6temc664tmr5g7a7ajnyuc2hf2wx,degens,2000,3010.793428,3010.793428,12
terra1j0sg0jtantq5d2hxu0zncageqv2tdd5z7a578n,degens,2000,3010.547705,3010.547705,12
terra1wgwaax7yzrcfx04flm0evwys4accq5nn9atg0v,degens,2000,3010,3010,12
terra1yt7ugglmypc33zq64s5wu7dkah5xh644eve4lv,degens,2500,3010,3010,12
terra19rcr6xuz8he7833cl00u7jped59um4ry3x0thz,degens,2500,3009.949361,3009.949361,12
terra198vr695yc63ex634633m6wjlw5prvxl9ltyqcl,degens,5670,3009.808689,3009.808689,12
terra1k7lduqpzvwgc5vfhg5de8adrq4yvhalnehctf8,degens,2000,3009.158833,3009.158833,12
terra1lu04swgtfm8ph49t798lwguakxywygzpnwck9l,degens,2000,3008.660795,3008.660795,12
terra10ja5cguysvsyza9zdd5zsvlwx0dwe9yr9le356,degens,2000,3008.640948,3008.640948,12
terra1deaf069nwsfguueehhe99wdk4kveskvmh3m3w4,degens,2000,3008.233599,3008.233599,12
terra16pj7ysulqjfnwc62srqkzxuyl0a6j792e7lvyt,degens,2000,3008.102942,3008.102942,12
terra10mx52q9ugplaq03xhvk5gyjndutzqjkdgpgr68,degens,2000,3007.820063,3007.820063,12
terra1nghkxpr6axs8gjwudu3e2elck0lan74mp0yca7,degens,2000,3007.746154,3007.746154,12
terra1ne7mvr2f22umlpal7gzhqrq2xkz6h5kclu0l4d,degens,2200,3007.288465,3007.288465,12
terra16gkrf094rtq6r3v76ucq4m3ncta9gfnhleh886,degens,2000,3007.195117,3007.195117,12
terra1vakq53rwxqd4x2zywnddwzzk9gs4r20n377zwm,degens,2002,3007.194789,3007.194789,12
terra1vgplj8uwv6ccc2w8fwj7va6cec6csxtcac625x,degens,3001,3007.038712,3007.038712,12
terra10yshaaf3dtzj6ljqzpj7hrsvl8w5jc7xykukls,degens,2002,3006.94069,3006.94069,12
terra19qgs49uku7msp74qaxatt7ekdjvdpcqh2wvny7,degens,3000,3006.395753,3006.395753,12
terra1707czcmd7k0r2a437z9z6zme5v0wxawk84q5gj,degens,5000,3006.206123,3006.206123,12
terra1wgz33xr0ag3xl4tc2jpnpt4ekxhlysqh73g9td,degens,2000,3006.035918,3006.035918,12
terra18hv6kkdww8hum882zee0ea8kc0zd7h43ptzx6w,degens,5000,3006,3006,12
terra18x5ug3c5w5af8l9lfpemg5eevnj0dz6gxvwstt,degens,10000,3005.927138,3005.927138,12
terra15hv8ldzf3rzvdnrjpswd4c4n9xz7svsvv6gtxf,degens,4500,3005.918907,3005.918907,12
terra19qmfmwdt56jkj4q0j2uldl6qvw9wxjwgrvyj7t,degens,2050,3004.883063,3004.883063,12
terra1ncvp983yw2665hhxtd9d4svkdl8utjz0cwu73n,degens,3750,3004.436226,3004.436226,12
terra165xa5akhtpqndzku5v7mk5m2fldf9fdx2pa30k,degens,3000,3004.332777,3004.332777,12
terra1y76r38575e97lalnxnf5tf26dt0zmamznnm9pz,degens,2000,3004.286136,3004.286136,12
terra1jdz8g7rlpknhn08kl5peqafsg2xc6v4dxj3yef,degens,2500,3004.24239,3004.24239,12
terra1rq3tckm5mcu52rsj4jq5xlyny748p08prrsfvv,degens,4850.615919,3004.179126,3004.179126,12
terra1nutcgkuuzsyhyymtu0ww5q4cv7h0mv95n6j6qw,degens,3000,3003.93043,3003.93043,12
terra1cdpceapd8emf6y7q4gp3mnhy4hd0a4qza5qxrl,degens,2050,3003.866674,3003.866674,12
terra1amkrxt9n4nqmml7a4ch92v3mukha80ls4xaku6,degens,2200,3003.748331,3003.748331,12
terra1k6rkpn78nkmlgltalfay9p84njk6gmgx7htgvd,degens,2000,3003.503239,3003.503239,12
terra17f3e8gzl446eyf02ux3fdph67dtlx8upuuw57h,degens,2000,3003.444935,3003.444935,12
terra14dmwl0m45alcm8lv3kywn0jem03l8v69q2knnz,degens,2000,3003.278506,3003.278506,12
terra1gzum29dn6jjr2p2qwydg5uw54euagd94wq46dl,degens,2500,3003.104169,3003.104169,12
terra1gycgtkwv2m0exuj8xsgkyjz2w62hgws84dxxqs,degens,2000,3002.881182,3002.881182,12
terra1u2p3f7pd83fv36p20ekynn28pzhkaedu0nmkhj,degens,10000,3002.819125,3002.819125,12
terra1hhaa9h7dzh8jdjvl23lhxr279tv3s7s8smkvr9,degens,2000,3002.804209,3002.804209,12
terra1qqspxl0as2ctgjkj6x8hpa3h6jujfefweg48tm,degens,2000,3002.617354,3002.617354,12
terra1rvkhgqn89e2uwm7308pnrkr698x0z5malya505,degens,6000,3002.5,3002.5,12
terra1s3skuwmuk77g0t9mdc7y2jgymxhy45vhp4epk5,degens,2800,3002.421644,3002.421644,12
terra1n78agmx3at9ssg76hukfshkd6ycqpxawtswf77,degens,10000,3002.396295,3002.396295,12
terra1s6gr299ph7c4qn0ep627m028afmpfacuu3sven,degens,3000,3002.167989,3002.167989,12
terra16gdvel8yeuj50xyhlnj47aj5t004uvd4nwswqq,degens,2550,3002.163678,3002.163678,12
terra1wfrmcmn4q92lrlx0gthugrhn3t0mw0n7ypq0m9,degens,2005,3002.132333,3002.132333,12
terra1mrrvtd3wd5wzckdpqcrwq9hkcf0yp8uzaryt8q,degens,3000,3002.091566,3002.091566,12
terra152sarmrvnut20nqj4566m3md7j6hqulddwth7d,degens,2000,3002.086804,3002.086804,12
terra1ptrl3k5q4s3pal9u26aymfeyk9jw8nd700mw7n,degens,2000,3001.999997,3001.999997,12
terra12eddhvujl96pfc9x5vfwcu8vrktakq3xpj2w23,degens,2000,3001.998499,3001.998499,12
terra1mnxs6h35pqy9afkx7n2eah9ey7wgp2mfu2u8xq,degens,2000,3001.830151,3001.830151,12
terra1cjwtnxjy8sx7flgncl35y78fwq7rahxyq3hr9n,degens,2500,3001.558441,3001.558441,12
terra1epjlshpgehp2k4umqxxav99n2z3chkc2wlwk3g,degens,2000,3001.354924,3001.354924,12
terra1sr78nsn2hy0d8c2cud7pqqccvsefgx7rwsf54k,degens,2000,3001.262078,3001.262078,12
terra1ch64f82z4sa9vugsqzy37g6leurdj97jqr35cp,degens,2000,3001.074051,3001.074051,12
terra10hryzctz898clsrm802kknyj4l6kayuaelr0lu,degens,2350,3001.025888,3001.025888,12
terra1tptw97x4lpl3n774e4mu9lk4lmhspe2mfrqmpm,degens,2000,3001.015034,3001.015034,12
terra1wacezqsyjq35r43gvq6g7qn6j86e2yvcc7zpf0,degens,2000,3001,3001,12
terra1r4d5h4k4640qzkn4mgfhvslh8d8jyefxq5gcc3,degens,2100,3000.737769,3000.737769,12
terra1e2llj6kg66tshurd5jtsq4grmwqh3pe5app6t5,degens,2200,3000.601718,3000.601718,12
terra1y3n4jy46j66652vy82cnj2gscru2kvt404en7n,degens,3135,3000.516052,3000.516052,12
terra1jvff9gwha83y2ednu3p4yk3q4yryslrjsekurk,degens,2000,3000.509254,3000.509254,12
terra186cc70tmm94eu3n4hy9w6w6a7qdeneydrzu8pq,degens,10000,3000.499999,3000.499999,12
terra1d524clnyl7yqw2a665cqwynkymgyt5dw8vc4tk,degens,10000,3000.31514,3000.31514,12
terra1tx4p3qccyv3d7q4jwptk3ptc2srlg5y032778w,degens,5000,3000.161683,3000.161683,12
terra12qql2eq3ecscskw9mva8xfqzf0e0jjdvl0wsvk,degens,10000,3000.112681,3000.112681,12
terra1ngh50yj9ckntfcea36rux0zu7mph24758ah63w,degens,2000,3000.0455,3000.0455,12
terra18kcdpq20rwm5c633hqytasphflmsrd57m3hy5c,degens,2900,3000.000389,3000.000389,12
terra1mfdh5eel783w743hy20vgxxurgscap4n3hjw54,degens,2000,3000,3000,12
terra1sje7dkjtjrz5rd7stw9py2w0pd3pjfnj94vgu6,degens,3500,3000,3000,12
terra1w9322huwfcm4mdlrygn8rktue22up8mlrx5hzh,degens,2000,3000,3000,12
terra1df2y4ypap5msscq2d3tt7zrn2yquc40kcnqmhv,degens,2000,3000,3000,12
terra18432dtt80p3k0g2f6x6czvqcf2mwvj97hfqh20,degens,2000,3000,3000,12
terra1xqy8qddcpp0k6hdetascdhfdve6g7e72u3vfy5,degens,2000,3000,3000,12
terra19nvupnwnngxfyhhagqurlj32cn57yq7yjqrql4,degens,10000,3000,3000,12
terra1r4vjqmfev2xxs489sla6f8t4k8ayf6z34qrz27,degens,5000,3000,3000,12
terra1p5cqsnjhjmcm5fvrajz6drrctc8ymatdl08t6p,degens,4000,3000,3000,12
terra1pg9lhnffr4gay9jg004660qtm0qrzljg0zpd5s,degens,2000,3000,3000,12